leaf,s
MESH:C536021,7.6019840000000025
MESH:C536022,10.404160000000003
MESH:C536023,8.529984
MESH:C536024,12.179520000000004
MESH:C536025,13.090163200000005
MESH:C536026,14.818880000000004
MESH:C536027,14.736960000000005
MESH:C536028,9.564480000000003
MESH:C536029,12.144960000000005
MESH:C536030,7.59328
MESH:C536031,8.846400000000003
MESH:C536032,6.172480000000001
MESH:C536033,14.440563200000003
MESH:C536035,8.241984000000002
MESH:C536036,5.8448
MESH:C536038,5.25088
MESH:C536039,6.812480000000001
MESH:C536041,10.095680000000002
MESH:C536042,6.812480000000001
MESH:C536043,6.812480000000001
MESH:C536044,6.812480000000001
MESH:C536047,6.812480000000001
MESH:C536049,6.812480000000001
MESH:C536050,4.923200000000001
MESH:C536051,3.6892800000000006
MESH:C536052,11.086400000000003
MESH:C536053,4.938560000000001
MESH:C536054,8.929600000000002
MESH:C536055,7.377984000000001
MESH:C536056,4.950848000000001
MESH:C536057,4.950848000000001
MESH:C536058,14.800192000000008
MESH:C536059,4.950848000000001
MESH:C536060,12.833088000000007
MESH:C536061,8.202304000000002
MESH:C536062,9.524800000000003
MESH:C536063,6.812480000000001
MESH:C536064,15.645248000000008
MESH:C536065,9.569600000000003
MESH:C536067,14.864960000000007
MESH:C536068,21.347904000000003
MESH:C536069,3.6892800000000006
MESH:C536071,3.689280000000001
MESH:C536072,12.272960000000005
MESH:C536074,6.968384000000001
MESH:C536075,4.923200000000001
MESH:C536077,4.329280000000001
MESH:C536078,5.7232
MESH:C536079,10.798400000000003
MESH:C536081,4.610880000000001
MESH:C536082,3.6892800000000006
MESH:C536083,6.762304000000002
MESH:C536084,8.027200000000002
MESH:C536085,12.708160000000005
MESH:C536087,8.76448
MESH:C536088,9.435200000000002
MESH:C536089,4.9232000000000005
MESH:C536090,4.9232000000000005
MESH:C536091,4.9232000000000005
MESH:C536092,6.640704000000001
MESH:C536093,6.056000000000001
MESH:C536094,7.202880000000001
MESH:C536096,3.6892800000000006
MESH:C536099,8.022080000000003
MESH:C536100,4.104000000000001
MESH:C536101,10.715968
MESH:C536102,15.621440000000003
MESH:C536103,4.426560000000001
MESH:C536104,5.528384000000001
MESH:C536105,3.3616
MESH:C536106,6.056000000000001
MESH:C536107,4.5136
MESH:C536108,12.288320000000006
MESH:C536109,6.840128000000001
MESH:C536110,7.9056000000000015
MESH:C536111,5.435200000000001
MESH:C536112,4.9508480000000015
MESH:C536113,4.841280000000001
MESH:C536115,5.672563200000001
MESH:C536116,14.159424000000005
MESH:C536119,8.528491008000003
MESH:C536120,8.520000000000001
MESH:C536121,8.740160000000001
MESH:C536122,9.623104000000001
MESH:C536123,9.762880000000003
MESH:C536124,10.907200000000003
MESH:C536126,6.075200000000001
MESH:C536128,7.6019840000000025
MESH:C536129,7.6019840000000025
MESH:C536130,7.7494400000000025
MESH:C536131,13.835584000000004
MESH:C536132,13.835584000000004
MESH:C536133,17.349184000000005
MESH:C536134,7.393702400000001
MESH:C536135,19.38848000000001
MESH:C536136,5.723200000000001
MESH:C536137,7.118451200000002
MESH:C536138,6.313024
MESH:C536139,4.5136
MESH:C536140,6.4656
MESH:C536141,12.092480000000005
MESH:C536142,11.516480000000001
MESH:C536143,15.474240000000005
MESH:C536144,4.868928
MESH:C536145,11.476800000000004
MESH:C536146,12.387904
MESH:C536147,13.999680000000003
MESH:C536148,13.215808000000006
MESH:C536149,10.388800000000002
MESH:C536150,5.723200000000001
MESH:C536151,3.3616
MESH:C536152,9.411443200000003
MESH:C536153,11.305280000000003
MESH:C536154,5.200704000000001
MESH:C536155,7.6752
MESH:C536156,4.161139200000001
MESH:C536157,7.612480000000002
MESH:C536158,10.619200000000003
MESH:C536159,8.5456
MESH:C536161,5.250880000000001
MESH:C536162,5.250880000000001
MESH:C536163,5.250880000000001
MESH:C536164,10.326080000000001
MESH:C536166,6.05088
MESH:C536167,14.420800000000003
MESH:C536168,12.187763200000001
MESH:C536169,9.597248000000002
MESH:C536170,5.665600000000001
MESH:C536171,11.438144000000007
MESH:C536172,4.923200000000001
MESH:C536173,5.200704000000001
MESH:C536174,8.221760000000003
MESH:C536176,7.489600000000003
MESH:C536177,6.825024000000001
MESH:C536178,21.633344000000015
MESH:C536179,15.330880000000004
MESH:C536180,6.4028800000000015
MESH:C536181,9.467200000000002
MESH:C536182,12.715328000000003
MESH:C536183,7.105600000000003
MESH:C536184,5.435200000000001
MESH:C536185,5.0256
MESH:C536187,10.676800000000005
MESH:C536188,13.078080000000003
MESH:C536189,13.527360000000005
MESH:C536190,12.872000000000005
MESH:C536192,8.008000000000003
MESH:C536193,9.725760000000003
MESH:C536194,9.725760000000003
MESH:C536195,9.725760000000003
MESH:C536196,9.725760000000003
MESH:C536197,10.838080000000005
MESH:C536198,9.725760000000003
MESH:C536199,9.725760000000003
MESH:C536200,9.725760000000003
MESH:C536201,9.725760000000003
MESH:C536202,2.9520000000000004
MESH:C536203,9.378880000000002
MESH:C536204,9.154880000000002
MESH:C536205,10.204480000000004
MESH:C536207,6.840128000000001
MESH:C536208,16.770880000000005
MESH:C536209,9.238592000000002
MESH:C536210,6.875200000000001
MESH:C536211,7.612480000000001
MESH:C536213,4.688704
MESH:C536214,14.693184000000006
MESH:C536215,4.463424000000001
MESH:C536216,8.920384000000002
MESH:C536217,13.238080000000004
MESH:C536218,8.573760000000002
MESH:C536219,5.723200000000001
MESH:C536220,10.548800000000004
MESH:C536221,6.465600000000001
MESH:C536223,2.9520000000000004
MESH:C536224,6.875200000000001
MESH:C536225,5.435200000000001
MESH:C536226,9.174080000000004
MESH:C536227,4.161139200000001
MESH:C536228,3.6892800000000006
MESH:C536229,9.467200000000002
MESH:C536230,7.3052800000000016
MESH:C536231,7.140160000000002
MESH:C536232,13.596480000000003
MESH:C536233,11.568448000000005
MESH:C536234,7.105600000000002
MESH:C536235,13.308480000000005
MESH:C536236,8.315200000000003
MESH:C536237,4.161600000000001
MESH:C536238,7.6019840000000025
MESH:C536239,12.443200000000003
MESH:C536240,9.794880000000003
MESH:C536241,11.037760000000004
MESH:C536242,6.235200000000001
MESH:C536243,11.636339200000004
MESH:C536245,4.42656
MESH:C536246,9.986163200000002
MESH:C536247,6.564672000000002
MESH:C536249,6.402880000000002
MESH:C536251,4.938560000000001
MESH:C536252,4.923200000000001
MESH:C536253,10.235200000000004
MESH:C536254,3.689280000000001
MESH:C536255,9.041984000000001
MESH:C536258,3.9514240000000003
MESH:C536259,11.809600000000003
MESH:C536260,6.4028800000000015
MESH:C536261,10.568000000000001
MESH:C536262,11.182400000000005
MESH:C536264,10.209600000000002
MESH:C536265,5.313600000000001
MESH:C536266,8.912960000000002
MESH:C536267,7.8940800000000015
MESH:C536268,11.874880000000005
MESH:C536269,11.874880000000005
MESH:C536270,17.185600000000008
MESH:C536271,6.8752
MESH:C536272,8.027200000000002
MESH:C536273,7.515200000000001
MESH:C536274,17.455680000000005
MESH:C536275,7.265600000000001
MESH:C536276,6.050880000000001
MESH:C536277,7.140160000000002
MESH:C536281,5.64128
MESH:C536283,3.3616
MESH:C536284,16.073280000000008
MESH:C536285,7.631680000000001
MESH:C536286,6.0752000000000015
MESH:C536287,12.699200000000005
MESH:C536288,2.9520000000000004
MESH:C536289,2.9520000000000004
MESH:C536290,4.938560000000001
MESH:C536291,4.938560000000001
MESH:C536292,17.641280000000005
MESH:C536293,8.412480000000002
MESH:C536294,9.974079999999999
MESH:C536295,8.873280000000001
MESH:C536296,10.793280000000001
MESH:C536297,15.064640000000002
MESH:C536298,4.541248000000001
MESH:C536299,11.741760000000003
MESH:C536300,12.232000000000006
MESH:C536301,8.164160000000003
MESH:C536302,10.388800000000003
MESH:C536303,8.534080000000001
MESH:C536306,9.467200000000004
MESH:C536307,9.046080000000002
MESH:C536308,9.686080000000004
MESH:C536309,4.938560000000001
MESH:C536310,8.596800000000002
MESH:C536311,9.37376
MESH:C536312,6.587200000000002
MESH:C536313,12.600640000000006
MESH:C536315,5.615424000000001
MESH:C536316,2.9520000000000004
MESH:C536317,9.960000000000003
MESH:C536318,6.60256
MESH:C536319,6.60256
MESH:C536320,6.4028800000000015
MESH:C536321,11.419200000000004
MESH:C536323,9.096
MESH:C536324,5.435200000000001
MESH:C536326,7.6480640000000015
MESH:C536328,16.468851200000007
MESH:C536329,17.727439360000005
MESH:C536330,5.5440000000000005
MESH:C536331,6.4604800000000004
MESH:C536332,4.42656
MESH:C536333,4.42656
MESH:C536334,5.200704000000001
MESH:C536335,3.6892800000000006
MESH:C536336,9.041984000000003
MESH:C536338,6.050880000000001
MESH:C536339,5.250880000000001
MESH:C536341,3.3616
MESH:C536342,9.460800000000003
MESH:C536343,9.865280000000004
MESH:C536344,4.904
MESH:C536346,4.923200000000001
MESH:C536347,7.824448000000002
MESH:C536348,3.9514240000000007
MESH:C536349,10.958400000000003
MESH:C536350,13.574464000000006
MESH:C536351,3.3616
MESH:C536352,6.984
MESH:C536353,12.489280000000004
MESH:C536354,7.324480000000001
MESH:C536355,7.7494400000000025
MESH:C536356,8.811584000000002
MESH:C536357,3.6892800000000006
MESH:C536358,14.096499200000004
MESH:C536359,7.675199999999999
MESH:C536360,5.840704000000001
MESH:C536361,3.3616000000000006
MESH:C536362,4.610880000000001
MESH:C536364,9.373760000000003
MESH:C536365,3.3616
MESH:C536366,5.313600000000001
MESH:C536367,7.6124800000000015
MESH:C536368,8.027200000000004
MESH:C536369,4.161139200000001
MESH:C536370,14.761280000000006
MESH:C536372,6.587200000000001
MESH:C536373,11.228480000000003
MESH:C536375,3.3616
MESH:C536376,2.952
MESH:C536377,3.3616000000000006
MESH:C536378,3.3616000000000006
MESH:C536379,6.460480000000001
MESH:C536380,6.875200000000001
MESH:C536382,6.075200000000001
MESH:C536383,7.940160000000002
MESH:C536384,12.961600000000006
MESH:C536386,5.660480000000001
MESH:C536387,3.3616000000000006
MESH:C536388,10.607680000000002
MESH:C536389,6.659904000000001
MESH:C536390,21.707840000000015
MESH:C536391,5.528384000000002
MESH:C536392,6.4028800000000015
MESH:C536393,10.434880000000003
MESH:C536394,5.8407040000000015
MESH:C536395,8.866880000000002
MESH:C536396,7.946048000000001
MESH:C536397,4.5136
MESH:C536398,6.4721024000000025
MESH:C536399,17.423424000000004
MESH:C536401,12.5092992
MESH:C536402,13.960563200000005
MESH:C536403,7.710784
MESH:C536404,4.868928
MESH:C536405,18.159680000000005
MESH:C536406,8.406080000000001
MESH:C536407,7.690304000000002
MESH:C536408,4.923200000000001
MESH:C536409,5.25088
MESH:C536410,5.8256000000000006
MESH:C536411,4.61088
MESH:C536413,5.103424
MESH:C536414,7.495488000000001
MESH:C536415,7.495488000000001
MESH:C536416,4.0016
MESH:C536417,11.484224000000006
MESH:C536418,6.788160000000001
MESH:C536420,14.190400000000002
MESH:C536421,6.075445760000002
MESH:C536422,9.974080000000002
MESH:C536423,9.686080000000002
MESH:C536424,8.322163200000002
MESH:C536425,4.283200000000001
MESH:C536426,9.455680000000003
MESH:C536427,16.163648000000006
MESH:C536428,4.923200000000001
MESH:C536429,5.5440000000000005
MESH:C536430,13.980480000000004
MESH:C536432,7.522163200000001
MESH:C536434,16.61856000000001
MESH:C536435,12.726080000000003
MESH:C536436,14.818880000000004
MESH:C536438,20.388160000000006
MESH:C536439,4.923200000000001
MESH:C536440,6.231104000000002
MESH:C536444,10.696000000000003
MESH:C536445,8.948800000000002
MESH:C536446,6.8752
MESH:C536447,13.373760000000004
MESH:C536448,3.3616000000000006
MESH:C536449,12.047680000000007
MESH:C536450,15.033664000000007
MESH:C536452,7.152704000000002
MESH:C536453,9.474163200000001
MESH:C536455,4.283200000000001
MESH:C536456,4.283200000000001
MESH:C536457,14.549363200000004
MESH:C536458,7.042880000000002
MESH:C536461,6.37856
MESH:C536463,3.6892800000000006
MESH:C536464,3.6892800000000006
MESH:C536465,3.6892800000000006
MESH:C536467,7.6124800000000015
MESH:C536468,3.9514240000000003
MESH:C536469,3.9514240000000003
MESH:C536470,3.9514240000000003
MESH:C536471,3.9514240000000003
MESH:C536472,4.923200000000001
MESH:C536473,7.202880000000002
MESH:C536474,9.087040000000004
MESH:C536475,6.725440000000001
MESH:C536476,8.417600000000002
MESH:C536477,14.248000000000003
MESH:C536478,14.06240000000001
MESH:C536479,4.610880000000001
MESH:C536480,7.105600000000001
MESH:C536481,3.3616000000000006
MESH:C536482,6.337600000000002
MESH:C536483,3.3616000000000006
MESH:C536485,11.999490560000003
MESH:C536486,11.999490560000003
MESH:C536487,11.999490560000003
MESH:C536488,11.999490560000003
MESH:C536489,11.999490560000003
MESH:C536490,11.999490560000003
MESH:C536491,11.999490560000003
MESH:C536492,11.999490560000003
MESH:C536494,8.846400000000001
MESH:C536495,6.875200000000001
MESH:C536496,10.798400000000003
MESH:C536497,6.1328000000000005
MESH:C536498,4.42656
MESH:C536499,7.265600000000003
MESH:C536500,5.7232
MESH:C536501,6.972480000000002
MESH:C536502,10.568000000000003
MESH:C536503,9.646400000000002
MESH:C536504,3.689280000000001
MESH:C536506,8.55328
MESH:C536508,8.55328
MESH:C536509,3.3616000000000006
MESH:C536510,14.314867200000004
MESH:C536511,10.508147200000002
MESH:C536512,6.644800000000002
MESH:C536513,10.954304000000004
MESH:C536514,9.467200000000004
MESH:C536515,5.313600000000001
MESH:C536516,7.720000000000002
MESH:C536517,7.803200000000002
MESH:C536519,8.7248
MESH:C536522,7.387200000000002
MESH:C536523,2.9520000000000004
MESH:C536524,4.610880000000001
MESH:C536525,3.3616000000000006
MESH:C536526,19.567680000000006
MESH:C536527,6.977600000000001
MESH:C536528,13.180480000000005
MESH:C536529,10.486080000000003
MESH:C536530,15.676480000000005
MESH:C536531,8.788800000000002
MESH:C536533,15.127360000000005
MESH:C536534,6.875200000000001
MESH:C536535,8.289088000000003
MESH:C536536,3.3616000000000006
MESH:C536537,12.129600000000003
MESH:C536538,8.349760000000002
MESH:C536539,13.071680000000004
MESH:C536540,4.923200000000001
MESH:C536541,14.420800000000003
MESH:C536543,7.675200000000001
MESH:C536544,16.900160000000007
MESH:C536545,3.6892800000000006
MESH:C536546,11.119680000000002
MESH:C536549,9.334080000000002
MESH:C536550,12.552000000000005
MESH:C536551,17.532480000000007
MESH:C536553,8.827200000000001
MESH:C536554,18.031680000000005
MESH:C536556,6.4028800000000015
MESH:C536557,9.076800000000002
MESH:C536558,6.523200000000002
MESH:C536560,12.974400000000003
MESH:C536561,4.5136
MESH:C536562,5.5130240000000015
MESH:C536564,3.3616000000000006
MESH:C536565,12.093760000000005
MESH:C536566,6.875200000000001
MESH:C536567,6.363200000000001
MESH:C536568,10.838080000000003
MESH:C536570,7.428160000000002
MESH:C536571,6.465600000000002
MESH:C536573,8.827200000000001
MESH:C536574,11.638080000000004
MESH:C536575,17.282880000000006
MESH:C536576,10.158400000000002
MESH:C536579,4.591424
MESH:C536580,6.953024000000001
MESH:C536581,3.9514240000000003
MESH:C536582,4.610880000000001
MESH:C536584,5.2629632000000015
MESH:C536585,5.2629632000000015
MESH:C536586,8.840000000000002
MESH:C536587,8.840000000000002
MESH:C536588,8.820800000000002
MESH:C536589,4.42656
MESH:C536590,6.172480000000001
MESH:C536591,3.9514240000000007
MESH:C536593,6.4028800000000015
MESH:C536594,6.172480000000002
MESH:C536595,6.172480000000002
MESH:C536596,6.172480000000002
MESH:C536598,6.172480000000002
MESH:C536599,6.172480000000002
MESH:C536600,4.9232000000000005
MESH:C536601,4.9232000000000005
MESH:C536602,4.9232000000000005
MESH:C536603,4.9232000000000005
MESH:C536604,9.236800000000002
MESH:C536605,3.6892800000000006
MESH:C536606,4.950848000000001
MESH:C536607,6.582080000000001
MESH:C536608,10.895680000000004
MESH:C536609,7.6124800000000015
MESH:C536610,9.748288000000004
MESH:C536611,6.6960000000000015
MESH:C536612,6.671987200000001
MESH:C536614,6.484800000000002
MESH:C536616,9.564480000000001
MESH:C536617,9.220723200000002
MESH:C536618,11.575360000000005
MESH:C536619,10.491200000000005
MESH:C536620,7.265600000000002
MESH:C536621,14.102080000000006
MESH:C536622,4.42656
MESH:C536623,11.407680000000004
MESH:C536624,6.168384000000001
MESH:C536625,13.180480000000006
MESH:C536626,11.626047999999999
MESH:C536627,7.9056000000000015
MESH:C536629,15.947584000000008
MESH:C536630,21.327680000000008
MESH:C536631,6.972480000000002
MESH:C536632,13.780800000000005
MESH:C536633,4.104000000000001
MESH:C536634,3.3616
MESH:C536635,11.778163200000005
MESH:C536637,4.923200000000001
MESH:C536638,11.126080000000005
MESH:C536639,18.020160000000004
MESH:C536641,17.465664000000004
MESH:C536642,9.865280000000002
MESH:C536643,8.30368
MESH:C536644,7.007040000000002
MESH:C536645,4.9232000000000005
MESH:C536646,4.104000000000001
MESH:C536647,6.484800000000002
MESH:C536648,7.849843200000002
MESH:C536649,4.0016
MESH:C536650,6.747200000000001
MESH:C536652,4.610880000000001
MESH:C536653,10.900800000000004
MESH:C536654,6.235200000000002
MESH:C536657,7.2848000000000015
MESH:C536658,9.154880000000002
MESH:C536660,10.306880000000003
MESH:C536662,16.747379200000005
MESH:C536664,4.61088
MESH:C536665,6.495040000000001
MESH:C536666,9.871680000000001
MESH:C536668,9.757504
MESH:C536669,9.916480000000002
MESH:C536670,11.145280000000003
MESH:C536671,9.974080000000002
MESH:C536672,9.482560000000001
MESH:C536673,7.202880000000002
MESH:C536677,4.923200000000001
MESH:C536678,8.323904000000002
MESH:C536679,5.435200000000001
MESH:C536680,8.827200000000001
MESH:C536681,17.391680000000004
MESH:C536682,15.177280000000009
MESH:C536683,3.3616000000000006
MESH:C536685,14.088000000000003
MESH:C536687,13.185600000000006
MESH:C536688,13.601907200000003
